name,original_name,role,cell,port,row_index,x_um,y_um,width_um,height_um,orient
Xw0_row0126_sel_buf0,Xw0_row0126_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,126,24.4,585.585,2.24,3.92,N
Xw0_row0126_sel_buf1,Xw0_row0126_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,126,26.64,585.585,2.24,3.92,N
Xw0_row0126_sel_buf2,Xw0_row0126_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,126,28.88,585.585,2.24,3.92,N
Xw0_row0127_sel_nand4,Xw0_row0127_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w0,127,16.56,589.915,7.84,3.92,N
Xw0_row0127_sel_buf0,Xw0_row0127_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,127,24.4,589.915,2.24,3.92,N
Xw0_row0127_sel_buf1,Xw0_row0127_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,127,26.64,589.915,2.24,3.92,N
Xw0_row0127_sel_buf2,Xw0_row0127_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w0,127,28.88,589.915,2.24,3.92,N
Xw1_row0000_sel_nand4,Xw1_row0000_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,0,54.4,40.205,7.84,3.92,N
Xw1_row0000_sel_buf0,Xw1_row0000_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,62.24,40.205,2.24,3.92,N
Xw1_row0000_sel_buf1,Xw1_row0000_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,64.48,40.205,2.24,3.92,N
Xw1_row0000_sel_buf2,Xw1_row0000_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,0,66.72,40.205,2.24,3.92,N
Xw1_row0001_sel_nand4,Xw1_row0001_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,1,54.4,44.535,7.84,3.92,N
Xw1_row0001_sel_buf0,Xw1_row0001_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,62.24,44.535,2.24,3.92,N
Xw1_row0001_sel_buf1,Xw1_row0001_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,64.48,44.535,2.24,3.92,N
Xw1_row0001_sel_buf2,Xw1_row0001_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,1,66.72,44.535,2.24,3.92,N
Xw1_row0002_sel_nand4,Xw1_row0002_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,2,54.4,48.86,7.84,3.92,N
Xw1_row0002_sel_buf0,Xw1_row0002_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,62.24,48.86,2.24,3.92,N
Xw1_row0002_sel_buf1,Xw1_row0002_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,64.48,48.86,2.24,3.92,N
Xw1_row0002_sel_buf2,Xw1_row0002_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,2,66.72,48.86,2.24,3.92,N
Xw1_row0003_sel_nand4,Xw1_row0003_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,3,54.4,53.19,7.84,3.92,N
Xw1_row0003_sel_buf0,Xw1_row0003_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,62.24,53.19,2.24,3.92,N
Xw1_row0003_sel_buf1,Xw1_row0003_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,64.48,53.19,2.24,3.92,N
Xw1_row0003_sel_buf2,Xw1_row0003_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,3,66.72,53.19,2.24,3.92,N
Xw1_row0004_sel_nand4,Xw1_row0004_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,4,54.4,57.52,7.84,3.92,N
Xw1_row0004_sel_buf0,Xw1_row0004_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,62.24,57.52,2.24,3.92,N
Xw1_row0004_sel_buf1,Xw1_row0004_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,64.48,57.52,2.24,3.92,N
Xw1_row0004_sel_buf2,Xw1_row0004_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,4,66.72,57.52,2.24,3.92,N
Xw1_row0005_sel_nand4,Xw1_row0005_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,5,54.4,61.845,7.84,3.92,N
Xw1_row0005_sel_buf0,Xw1_row0005_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,62.24,61.845,2.24,3.92,N
Xw1_row0005_sel_buf1,Xw1_row0005_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,64.48,61.845,2.24,3.92,N
Xw1_row0005_sel_buf2,Xw1_row0005_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,5,66.72,61.845,2.24,3.92,N
Xw1_row0006_sel_nand4,Xw1_row0006_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,6,54.4,66.175,7.84,3.92,N
Xw1_row0006_sel_buf0,Xw1_row0006_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,62.24,66.175,2.24,3.92,N
Xw1_row0006_sel_buf1,Xw1_row0006_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,64.48,66.175,2.24,3.92,N
Xw1_row0006_sel_buf2,Xw1_row0006_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,6,66.72,66.175,2.24,3.92,N
Xw1_row0007_sel_nand4,Xw1_row0007_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,7,54.4,70.505,7.84,3.92,N
Xw1_row0007_sel_buf0,Xw1_row0007_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,62.24,70.505,2.24,3.92,N
Xw1_row0007_sel_buf1,Xw1_row0007_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,64.48,70.505,2.24,3.92,N
Xw1_row0007_sel_buf2,Xw1_row0007_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,7,66.72,70.505,2.24,3.92,N
Xw1_row0008_sel_nand4,Xw1_row0008_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,8,54.4,74.83,7.84,3.92,N
Xw1_row0008_sel_buf0,Xw1_row0008_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,62.24,74.83,2.24,3.92,N
Xw1_row0008_sel_buf1,Xw1_row0008_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,64.48,74.83,2.24,3.92,N
Xw1_row0008_sel_buf2,Xw1_row0008_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,8,66.72,74.83,2.24,3.92,N
Xw1_row0009_sel_nand4,Xw1_row0009_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,9,54.4,79.16,7.84,3.92,N
Xw1_row0009_sel_buf0,Xw1_row0009_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,62.24,79.16,2.24,3.92,N
Xw1_row0009_sel_buf1,Xw1_row0009_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,64.48,79.16,2.24,3.92,N
Xw1_row0009_sel_buf2,Xw1_row0009_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,9,66.72,79.16,2.24,3.92,N
Xw1_row0010_sel_nand4,Xw1_row0010_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,10,54.4,83.49,7.84,3.92,N
Xw1_row0010_sel_buf0,Xw1_row0010_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,62.24,83.49,2.24,3.92,N
Xw1_row0010_sel_buf1,Xw1_row0010_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,64.48,83.49,2.24,3.92,N
Xw1_row0010_sel_buf2,Xw1_row0010_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,10,66.72,83.49,2.24,3.92,N
Xw1_row0011_sel_nand4,Xw1_row0011_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,11,54.4,87.815,7.84,3.92,N
Xw1_row0011_sel_buf0,Xw1_row0011_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,62.24,87.815,2.24,3.92,N
Xw1_row0011_sel_buf1,Xw1_row0011_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,64.48,87.815,2.24,3.92,N
Xw1_row0011_sel_buf2,Xw1_row0011_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,11,66.72,87.815,2.24,3.92,N
Xw1_row0012_sel_nand4,Xw1_row0012_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,12,54.4,92.145,7.84,3.92,N
Xw1_row0012_sel_buf0,Xw1_row0012_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,62.24,92.145,2.24,3.92,N
Xw1_row0012_sel_buf1,Xw1_row0012_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,64.48,92.145,2.24,3.92,N
Xw1_row0012_sel_buf2,Xw1_row0012_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,12,66.72,92.145,2.24,3.92,N
Xw1_row0013_sel_nand4,Xw1_row0013_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,13,54.4,96.475,7.84,3.92,N
Xw1_row0013_sel_buf0,Xw1_row0013_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,62.24,96.475,2.24,3.92,N
Xw1_row0013_sel_buf1,Xw1_row0013_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,64.48,96.475,2.24,3.92,N
Xw1_row0013_sel_buf2,Xw1_row0013_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,13,66.72,96.475,2.24,3.92,N
Xw1_row0014_sel_nand4,Xw1_row0014_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,14,54.4,100.8,7.84,3.92,N
Xw1_row0014_sel_buf0,Xw1_row0014_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,62.24,100.8,2.24,3.92,N
Xw1_row0014_sel_buf1,Xw1_row0014_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,64.48,100.8,2.24,3.92,N
Xw1_row0014_sel_buf2,Xw1_row0014_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,14,66.72,100.8,2.24,3.92,N
Xw1_row0015_sel_nand4,Xw1_row0015_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,15,54.4,105.13,7.84,3.92,N
Xw1_row0015_sel_buf0,Xw1_row0015_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,62.24,105.13,2.24,3.92,N
Xw1_row0015_sel_buf1,Xw1_row0015_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,64.48,105.13,2.24,3.92,N
Xw1_row0015_sel_buf2,Xw1_row0015_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,15,66.72,105.13,2.24,3.92,N
Xw1_row0016_sel_nand4,Xw1_row0016_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,16,54.4,109.46,7.84,3.92,N
Xw1_row0016_sel_buf0,Xw1_row0016_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,62.24,109.46,2.24,3.92,N
Xw1_row0016_sel_buf1,Xw1_row0016_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,64.48,109.46,2.24,3.92,N
Xw1_row0016_sel_buf2,Xw1_row0016_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,16,66.72,109.46,2.24,3.92,N
Xw1_row0017_sel_nand4,Xw1_row0017_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,17,54.4,113.79,7.84,3.92,N
Xw1_row0017_sel_buf0,Xw1_row0017_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,62.24,113.79,2.24,3.92,N
Xw1_row0017_sel_buf1,Xw1_row0017_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,64.48,113.79,2.24,3.92,N
Xw1_row0017_sel_buf2,Xw1_row0017_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,17,66.72,113.79,2.24,3.92,N
Xw1_row0018_sel_nand4,Xw1_row0018_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,18,54.4,118.115,7.84,3.92,N
Xw1_row0018_sel_buf0,Xw1_row0018_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,62.24,118.115,2.24,3.92,N
Xw1_row0018_sel_buf1,Xw1_row0018_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,64.48,118.115,2.24,3.92,N
Xw1_row0018_sel_buf2,Xw1_row0018_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,18,66.72,118.115,2.24,3.92,N
Xw1_row0019_sel_nand4,Xw1_row0019_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,19,54.4,122.445,7.84,3.92,N
Xw1_row0019_sel_buf0,Xw1_row0019_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,62.24,122.445,2.24,3.92,N
Xw1_row0019_sel_buf1,Xw1_row0019_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,64.48,122.445,2.24,3.92,N
Xw1_row0019_sel_buf2,Xw1_row0019_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,19,66.72,122.445,2.24,3.92,N
Xw1_row0020_sel_nand4,Xw1_row0020_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,20,54.4,126.775,7.84,3.92,N
Xw1_row0020_sel_buf0,Xw1_row0020_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,62.24,126.775,2.24,3.92,N
Xw1_row0020_sel_buf1,Xw1_row0020_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,64.48,126.775,2.24,3.92,N
Xw1_row0020_sel_buf2,Xw1_row0020_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,20,66.72,126.775,2.24,3.92,N
Xw1_row0021_sel_nand4,Xw1_row0021_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,21,54.4,131.1,7.84,3.92,N
Xw1_row0021_sel_buf0,Xw1_row0021_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,62.24,131.1,2.24,3.92,N
Xw1_row0021_sel_buf1,Xw1_row0021_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,64.48,131.1,2.24,3.92,N
Xw1_row0021_sel_buf2,Xw1_row0021_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,66.72,131.1,2.24,3.92,N
Xw1_row0022_sel_nand4,Xw1_row0022_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,22,54.4,135.43,7.84,3.92,N
Xw1_row0022_sel_buf0,Xw1_row0022_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,62.24,135.43,2.24,3.92,N
Xw1_row0022_sel_buf1,Xw1_row0022_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,64.48,135.43,2.24,3.92,N
Xw1_row0022_sel_buf2,Xw1_row0022_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,66.72,135.43,2.24,3.92,N
Xw1_row0023_sel_nand4,Xw1_row0023_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,23,54.4,139.76,7.84,3.92,N
Xw1_row0023_sel_buf0,Xw1_row0023_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,62.24,139.76,2.24,3.92,N
Xw1_row0023_sel_buf1,Xw1_row0023_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,64.48,139.76,2.24,3.92,N
Xw1_row0023_sel_buf2,Xw1_row0023_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,66.72,139.76,2.24,3.92,N
Xw1_row0024_sel_nand4,Xw1_row0024_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,24,54.4,144.085,7.84,3.92,N
Xw1_row0024_sel_buf0,Xw1_row0024_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,62.24,144.085,2.24,3.92,N
Xw1_row0024_sel_buf1,Xw1_row0024_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,64.48,144.085,2.24,3.92,N
Xw1_row0024_sel_buf2,Xw1_row0024_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,66.72,144.085,2.24,3.92,N
Xw1_row0025_sel_nand4,Xw1_row0025_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,25,54.4,148.415,7.84,3.92,N
Xw1_row0025_sel_buf0,Xw1_row0025_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,62.24,148.415,2.24,3.92,N
Xw1_row0025_sel_buf1,Xw1_row0025_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,64.48,148.415,2.24,3.92,N
Xw1_row0025_sel_buf2,Xw1_row0025_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,66.72,148.415,2.24,3.92,N
Xw1_row0026_sel_nand4,Xw1_row0026_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,26,54.4,152.745,7.84,3.92,N
Xw1_row0026_sel_buf0,Xw1_row0026_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,62.24,152.745,2.24,3.92,N
Xw1_row0026_sel_buf1,Xw1_row0026_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,64.48,152.745,2.24,3.92,N
Xw1_row0026_sel_buf2,Xw1_row0026_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,66.72,152.745,2.24,3.92,N
Xw1_row0027_sel_nand4,Xw1_row0027_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,27,54.4,157.07,7.84,3.92,N
Xw1_row0027_sel_buf0,Xw1_row0027_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,62.24,157.07,2.24,3.92,N
Xw1_row0027_sel_buf1,Xw1_row0027_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,64.48,157.07,2.24,3.92,N
Xw1_row0027_sel_buf2,Xw1_row0027_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,66.72,157.07,2.24,3.92,N
Xw1_row0028_sel_nand4,Xw1_row0028_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,28,54.4,161.4,7.84,3.92,N
Xw1_row0028_sel_buf0,Xw1_row0028_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,62.24,161.4,2.24,3.92,N
Xw1_row0028_sel_buf1,Xw1_row0028_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,64.48,161.4,2.24,3.92,N
Xw1_row0028_sel_buf2,Xw1_row0028_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,66.72,161.4,2.24,3.92,N
Xw1_row0029_sel_nand4,Xw1_row0029_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,29,54.4,165.73,7.84,3.92,N
Xw1_row0029_sel_buf0,Xw1_row0029_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,62.24,165.73,2.24,3.92,N
Xw1_row0029_sel_buf1,Xw1_row0029_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,64.48,165.73,2.24,3.92,N
Xw1_row0029_sel_buf2,Xw1_row0029_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,66.72,165.73,2.24,3.92,N
Xw1_row0030_sel_nand4,Xw1_row0030_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,30,54.4,170.055,7.84,3.92,N
Xw1_row0030_sel_buf0,Xw1_row0030_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,62.24,170.055,2.24,3.92,N
Xw1_row0030_sel_buf1,Xw1_row0030_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,64.48,170.055,2.24,3.92,N
Xw1_row0030_sel_buf2,Xw1_row0030_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,66.72,170.055,2.24,3.92,N
Xw1_row0031_sel_nand4,Xw1_row0031_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,31,54.4,174.385,7.84,3.92,N
Xw1_row0031_sel_buf0,Xw1_row0031_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,62.24,174.385,2.24,3.92,N
Xw1_row0031_sel_buf1,Xw1_row0031_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,64.48,174.385,2.24,3.92,N
Xw1_row0031_sel_buf2,Xw1_row0031_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,66.72,174.385,2.24,3.92,N
Xw1_row0032_sel_nand4,Xw1_row0032_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,32,54.4,178.715,7.84,3.92,N
Xw1_row0032_sel_buf0,Xw1_row0032_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,62.24,178.715,2.24,3.92,N
Xw1_row0032_sel_buf1,Xw1_row0032_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,64.48,178.715,2.24,3.92,N
Xw1_row0032_sel_buf2,Xw1_row0032_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,66.72,178.715,2.24,3.92,N
Xw1_row0033_sel_nand4,Xw1_row0033_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,33,54.4,183.045,7.84,3.92,N
Xw1_row0033_sel_buf0,Xw1_row0033_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,62.24,183.045,2.24,3.92,N
Xw1_row0033_sel_buf1,Xw1_row0033_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,64.48,183.045,2.24,3.92,N
Xw1_row0033_sel_buf2,Xw1_row0033_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,66.72,183.045,2.24,3.92,N
Xw1_row0034_sel_nand4,Xw1_row0034_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,34,54.4,187.37,7.84,3.92,N
Xw1_row0034_sel_buf0,Xw1_row0034_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,62.24,187.37,2.24,3.92,N
Xw1_row0034_sel_buf1,Xw1_row0034_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,64.48,187.37,2.24,3.92,N
Xw1_row0034_sel_buf2,Xw1_row0034_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,66.72,187.37,2.24,3.92,N
Xw1_row0035_sel_nand4,Xw1_row0035_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,35,54.4,191.7,7.84,3.92,N
Xw1_row0035_sel_buf0,Xw1_row0035_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,62.24,191.7,2.24,3.92,N
Xw1_row0035_sel_buf1,Xw1_row0035_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,64.48,191.7,2.24,3.92,N
Xw1_row0035_sel_buf2,Xw1_row0035_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,66.72,191.7,2.24,3.92,N
Xw1_row0036_sel_nand4,Xw1_row0036_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,36,54.4,196.03,7.84,3.92,N
Xw1_row0036_sel_buf0,Xw1_row0036_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,62.24,196.03,2.24,3.92,N
Xw1_row0036_sel_buf1,Xw1_row0036_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,64.48,196.03,2.24,3.92,N
Xw1_row0036_sel_buf2,Xw1_row0036_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,66.72,196.03,2.24,3.92,N
Xw1_row0037_sel_nand4,Xw1_row0037_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,37,54.4,200.355,7.84,3.92,N
Xw1_row0037_sel_buf0,Xw1_row0037_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,62.24,200.355,2.24,3.92,N
Xw1_row0037_sel_buf1,Xw1_row0037_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,64.48,200.355,2.24,3.92,N
Xw1_row0037_sel_buf2,Xw1_row0037_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,66.72,200.355,2.24,3.92,N
Xw1_row0038_sel_nand4,Xw1_row0038_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,38,54.4,204.685,7.84,3.92,N
Xw1_row0038_sel_buf0,Xw1_row0038_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,62.24,204.685,2.24,3.92,N
Xw1_row0038_sel_buf1,Xw1_row0038_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,64.48,204.685,2.24,3.92,N
Xw1_row0038_sel_buf2,Xw1_row0038_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,66.72,204.685,2.24,3.92,N
Xw1_row0039_sel_nand4,Xw1_row0039_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,39,54.4,209.015,7.84,3.92,N
Xw1_row0039_sel_buf0,Xw1_row0039_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,62.24,209.015,2.24,3.92,N
Xw1_row0039_sel_buf1,Xw1_row0039_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,64.48,209.015,2.24,3.92,N
Xw1_row0039_sel_buf2,Xw1_row0039_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,66.72,209.015,2.24,3.92,N
Xw1_row0040_sel_nand4,Xw1_row0040_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,40,54.4,213.34,7.84,3.92,N
Xw1_row0040_sel_buf0,Xw1_row0040_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,62.24,213.34,2.24,3.92,N
Xw1_row0040_sel_buf1,Xw1_row0040_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,64.48,213.34,2.24,3.92,N
Xw1_row0040_sel_buf2,Xw1_row0040_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,66.72,213.34,2.24,3.92,N
